"GEOID","NAME","location","year_built.x","number_of_bathrooms.x","number_of_bedrooms.x","total_livable_area.x","sale_price.x","log_sale_price.x","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE","near_transit","Dist_Homicide","Dist_BurgRob","Dist_Comcor","parks_400","parks_800","dist_centercity","redlining_grade","industrial_knn31","Name","crime_score","vacant_and_BurgRob","distcentercity_transit","education_and_pov"
"421010041013","Block Group 3; Census Tract 41.01; Philadelphia County; Pennsylvania","2125 S 9TH ST",1925,2,4,2150,510000,13.1421660047005,33.2413793103448,32.735632183908,14.7126436781609,10.7969151670951,70559,0,1208.68449854407,510.548589607395,998.905071434959,3,6,10973.8133605375,"4",477.236814266706,"Lower Moyamensing",335,5512.3498106711,0,489.068569163693
"421010313002","Block Group 2; Census Tract 313; Philadelphia County; Pennsylvania","2158 KNORR ST",1950,1,3,1152,268000,12.498742259493,6.57706605661996,18.6159565341721,7.32056048041178,5.56521739130435,65862,0,3005.74773106355,1271.36954426774,948.785615286654,1,2,42243.0972278861,"2",2215.60863834701,"Oxford Circle",163,7075.44789853353,0,48.1478098511498
"421010202002","Block Group 2; Census Tract 202; Philadelphia County; Pennsylvania","2342 W TIOGA ST",1925,1,4,1613,240000,12.3883942023241,0,0,6.45773979107313,5.81929555895865,33533,0,3248.24819032595,1250.64174964275,847.27210452862,1,4,20228.4116464166,"3",389.181144695579,"Tioga",147,7277.85397954433,0,0
"421010356021","Block Group 1; Census Tract 356.02; Philadelphia County; Pennsylvania","9810 FERNDALE ST",1963,2,5,3045,640000,13.3692234553359,29.0076335877863,47.1894517696044,0.763358778625954,0,118795,0,7913.3858428227,6346.14092741237,3636.71816564741,0,1,63405.8680801205,"0",1897.11034257155,"Bustleton",36,0,0,22.1432317464018
"421010033001","Block Group 1; Census Tract 33; Philadelphia County; Pennsylvania","1426 S 28TH ST",1925,1,3,1184,135000,11.8130300574206,13.0980392156863,34.3529411764706,30.0392156862745,43.455497382199,55481,0,1875.20163851108,884.717974285075,2156.5965243002,3,5,9834.20950812875,"4",1076.77489826762,"Grays Ferry",355,38445.8596155295,0,393.454825067282
"421010172021","Block Group 1; Census Tract 172.02; Philadelphia County; Pennsylvania","2918 N BAILEY ST",1925,1,3,900,30000,10.3089526606443,4.45486518171161,0,12.1922626025791,14.0302613480055,49588,0,645.214657293694,689.654704624819,1642.47853409991,2,4,17511.859780103,"3",724.530258021886,"Allegheny West",221,9676.03574576775,0,54.3148861545142
"421010263014","Block Group 4; Census Tract 263.01; Philadelphia County; Pennsylvania","1319 E UPSAL ST",1950,2,3,1204,314900,12.6600104070891,18.8925081433225,0,6.51465798045603,12.1863799283154,64528,0,3321.30970533459,2068.01081047073,1949.70306244953,0,1,42507.3754213319,"2",1507.14052209942,"West Oak Lane",95,25201.5654322598,0,123.078228946726
"421010272003","Block Group 3; Census Tract 272; Philadelphia County; Pennsylvania","6223 PALETHORP ST",1934,1,2,896,178500,12.0923438802018,13.5879774577332,7.01314965560426,9.95616781465247,5.79710144927536,68612,1,3958.32006147704,1449.38655744442,1547.14597047873,1,5,35766.036431481,"2",1770.99826193908,"Melrose Park Gardens",156,8402.24091272126,35766.036431481,135.284183830907
"421010314023","Block Group 3; Census Tract 314.02; Philadelphia County; Pennsylvania","7155 OAKLAND ST",1950,1,3,1176,81000,11.3022044336546,4.22018348623853,13.6146788990826,13.2110091743119,0,65286,0,2826.64775215589,818.176408676683,1020.37128903648,0,1,44387.8364949149,"2",2721.39485348867,"Oxford Circle",252,0,0,55.7528827539768
"421010347012","Block Group 2; Census Tract 347.01; Philadelphia County; Pennsylvania","8801 BROCKLEHURST ST",1959,2,3,1107,341000,12.7396377562657,9.93174061433447,48.4641638225256,8.60068259385666,0,141530,0,5473.60925116281,2903.42841842385,2587.42877883323,2,3,54879.9942905699,"0",3260.86259135653,"Pennypack",216,0,0,85.4197486284057
