"","GEOID","NAME","location","year_built.x","number_of_bathrooms.x","number_of_bedrooms.x","total_livable_area.x","sale_price.x","log_sale_price.x","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE","near_transit","Dist_Homicide","Dist_BurgRob","Dist_Comcor","parks_400","parks_800","dist_centercity","redlining_grade","industrial_knn31","Name","crime_score","vacant_and_BurgRob","distcentercity_transit","education_and_pov","age","log_liv_area","log_crime_score","name_count","name_cv","predicted","predicted_price","actual_price","error_dollars","residuals","fitted","cooks_d","leverage","is_influential","residual"
"5409","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5410","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5411","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5412","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5413","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5414","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5415","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5416","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5417","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5418","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5419","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5420","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5421","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
