"GEOID","NAME","location","year_built","number_of_bathrooms","number_of_bedrooms","total_livable_area","sale_price.x","log_sale_price","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE","near_transit","Dist_Homicide","Dist_BurgRob","Dist_Comcor","parks_400","parks_800","dist_centercity","redlining_grade","industrial_knn31","Name","crime_score","vacant_and_BurgRob","distcentercity_transit","education_and_pov"
"421010209004","Block Group 4; Census Tract 209; Philadelphia County; Pennsylvania","126 DAWSON ST",1900,1,3,1438,319000,12.672946381767,43.8642297650131,63.4464751958225,8.7467362924282,9.39759036144578,99914,0,11429.349180417,2816.84307498738,1043.95513310042,2,6,27622.2135474884,"4",569.475744045462,"Wissahickon",61,26471.5373312067,0,383.668850425049
"421010143002","Block Group 2; Census Tract 143; Philadelphia County; Pennsylvania","1133 E MONTGOMERY AVE",2020,3,4,1770,620000,13.3374747570213,31.3284864507601,86.1202908129544,8.59220092531395,5.70071258907363,132738,1,3940.15729089813,1497.01366449592,935.157443855474,2,5,12447.0238864138,"4",249.846613424807,"Fishtown - Lower Kensington",117,8534.04464320712,12447.0238864138,269.180650270906
"421010216001","Block Group 1; Census Tract 216; Philadelphia County; Pennsylvania","329 LODGE RD",1980,3,4,1668,420000,12.9480099902596,25.5837563451777,72.0812182741117,11.1675126903553,0,119943,0,13518.8964491305,2597.12060367197,2543.27948056636,1,5,36673.5455002981,"2",1132.74988480743,"Roxborough Park",95,0,0,285.70692365173
"421010348023","Block Group 3; Census Tract 348.02; Philadelphia County; Pennsylvania","3248 FORDHAM RD",1954,1,3,1164,296000,12.5981147333062,9.98003992015968,99.0685296074518,6.12109115103127,0,130938,0,6614.95016134205,2151.96790201365,1257.35291111199,1,5,57087.7879248107,"0",1969.93348132022,"Aston-Woodbridge",84,0,0,61.0887340422282
"421010158002","Block Group 2; Census Tract 158; Philadelphia County; Pennsylvania","608 MILLER ST",1920,2,3,956,181000,12.106252310248,38.4782608695652,65.7246376811594,14.2028985507246,8.54838709677419,151365,0,3093.81195231627,1676.87344750556,1167.57684572449,3,7,12866.0401602811,"4",726.002961172126,"Fishtown - Lower Kensington",63,14334.5633415798,0,546.502835538751
"421010060001","Block Group 1; Census Tract 60; Philadelphia County; Pennsylvania","2712 S 73RD ST",1965,1,3,1360,250000,12.4292161968444,3.72983870967742,31.25,14.5665322580645,8.47651775486827,51653,0,2676.86969570219,1065.33635959076,1410.95640521933,1,4,25767.2315679975,"4",1405.38543839693,"Penrose",697,9030.34256697779,0,54.3308158818938
"421010333002","Block Group 2; Census Tract 333; Philadelphia County; Pennsylvania","7830 LISTER ST",1960,1,2,970,290777,12.580311929354,12.3518402994386,37.5545851528384,2.62008733624454,1.75438596491228,121157,0,3569.05298109897,3191.50540576657,2575.74286440692,1,1,49476.5962378676,"2",3744.42363306495,"Lexington Park",141,5599.13229081854,0,32.362900347874
"421010018002","Block Group 2; Census Tract 18; Philadelphia County; Pennsylvania","821 S 10TH ST",1915,1,3,1088,469000,13.0583580474284,31.1557788944724,37.286432160804,8.74371859296483,5.39130434782609,100417,0,5202.08634261978,916.838760403621,619.344318674301,6,18,4990.04315584075,"4",430.613600456148,"Bella Vista",383,4942.95679521952,0,272.4173631979
"421010389001","Block Group 1; Census Tract 389; Philadelphia County; Pennsylvania","815 E TULPEHOCKEN ST",1925,1,3,1200,157000,11.9640010843304,2.55957634598411,8.56134157105031,14.9161518093557,0,64455,0,3123.27054245592,912.708198093317,1590.43944265484,0,4,35600.6570572091,"2",410.80951222753,"Germantown, Morton",426,0,0,38.1790293443349
"421010038001","Block Group 1; Census Tract 38; Philadelphia County; Pennsylvania","2429 S 20TH ST",1920,2,3,1364,370000,12.8212582846204,12.1980676328502,85.2657004830918,3.5024154589372,9.51276102088167,106413,0,2341.89238259078,1481.34482113773,909.19159955254,1,5,12282.2395276983,"4",857.002137167915,"Girard Estates",74,14091.679273004,0,42.722700646456
"421010174001","Block Group 1; Census Tract 174; Philadelphia County; Pennsylvania","1121 W INDIANA AVE",1925,1,3,1332,120000,11.6952470217642,4.5945945945946,5.22522522522523,49.009009009009,10.9259259259259,22788,0,1953.53703549257,617.158717213782,933.122912383834,1,2,17103.4896264186,"4",250.723256985976,"Hartranft",427,6743.03042881724,0,225.176527879231
"421010064003","Block Group 3; Census Tract 64; Philadelphia County; Pennsylvania","1904 S 68TH ST",1925,1,3,1046,105100,11.562667556865,8.83952855847688,1.85856754306437,9.24750679963735,7.875,41913,0,1839.25468979807,708.159392893974,2465.85873240915,2,2,24014.2900054389,"3",687.468048044983,"Paschall",391,5576.75521904005,0,81.7436004501035
"421010027022","Block Group 2; Census Tract 27.02; Philadelphia County; Pennsylvania","123 WATKINS ST",1920,1,2,910,325000,12.6915804613119,23.579304495335,53.8167938931298,2.96861747243427,9.21325051759834,125060,0,2491.32775125375,1190.55883133615,407.944025037017,1,9,10594.5576133222,"4",465.482436348342,"Pennsport",120,10968.916769039,0,69.9979353126994
"421010009012","Block Group 2; Census Tract 9.01; Philadelphia County; Pennsylvania","250 S 13TH ST",1900,2,2,1345,400000,12.8992198260901,27.1981242672919,45.9554513481829,29.6600234466589,15.6028368794326,38125,0,4233.11390415989,499.642384605638,215.767729650443,3,9,2065.57184833173,"4",209.443969951182,"Washington Square West",589,7795.83862505249,0,806.69700347302
"421010265005","Block Group 5; Census Tract 265; Philadelphia County; Pennsylvania","2072 INDEPENDENCE ST",1920,1,2,728,115500,11.657025808944,7.54257907542579,19.7688564476886,6.02189781021898,0,31651,0,1594.5682264728,595.060323495694,1593.05862756556,0,4,37735.8421164875,"2",291.9544421115,"West Oak Lane",133,0,0,45.4206404177101
"421010280003","Block Group 3; Census Tract 280; Philadelphia County; Pennsylvania","1716 BELFIELD AVE",1925,1,3,1160,45000,10.7144177687525,17.3616376042456,0,19.0295678544352,0,48260,0,886.529777797942,1321.27484590888,1632.2892284464,3,5,27890.8664015953,"3",729.012637727294,"Logan",227,0,0,330.384460854105
"421010030013","Block Group 3; Census Tract 30.01; Philadelphia County; Pennsylvania","1727 S 16TH ST",1925,1,2,1024,255000,12.4490188241406,26.1217948717949,37.9807692307692,12.5,5.38922155688623,111563,0,1497.09347906158,926.952858232591,975.220849372914,1,7,8841.09798732584,"4",810.256664980246,"Newbold",60,4995.55432580438,0,326.522435897436
